1359	1403160107	14040402	80		
1360	1403160107	14040811	优秀		
1361	1403160108	14010271	良好		
1362	1403160108	14040421	80		
1363	1403160108	14040402	86		
1364	1403160108	14040811	优秀		
1365	1403160109	14010271	中等		
1366	1403160109	14040421	74		
1367	1403160109	14040402	77		
1368	1403160109	14040811	优秀		
1369	1403160110	14010271	中等		
1370	1403160110	14040421	84		
1371	1403160110	14040402	87		
1372	1403160110	14040811	优秀		
1373	1403160111	14010271	良好		
1374	1403160111	14040421	82		
1375	1403160111	14040402	93		
1376	1403160111	14040811	良好		
1377	1403160112	14010271	良好		
1378	1403160112	14040421	83		
1379	1403160112	14040402	70		
1380	1403160112	14040811	优秀		
1381	1403160113	14010271	中等		
1382	1403160113	14040421	81		
1383	1403160113	14040402	93		
1384	1403160113	14040811	良好		
1385	1403160114	14010271	及格		
1386	1403160114	14040421	84		
1387	1403160114	14040402	76		
1388	1403160114	14040811	良好		
1389	1403160115	14010271	良好		
1390	1403160115	14040421	75		
1391	1403160115	14040402	70		
1392	1403160115	14040811	良好		
1393	1403160116	14010271	良好		
1394	1403160116	14040421	77		
1395	1403160116	14040402	85		
1396	1403160116	14040811	优秀		
1397	1403160117	14010271	良好		
1398	1403160117	14040421	77		
1399	1403160117	14040402	77		
1400	1403160117	14040811	及格		
1401	1403160118	14010271	良好		
1402	1403160118	14040421	92		
1403	1403160118	14040402	73		
1404	1403160118	14040811	优秀		
1405	1403160119	14010271	良好		
1406	1403160119	14040421	82		
1407	1403160119	14040402	90		
1408	1403160119	14040811	良好		
1409	1403160120	14010271	良好		
1410	1403160120	14040421	77		
1411	1403160120	14040402	80		
1412	1403160120	14040811	中等		
1413	1403160121	14010271	及格		
1414	1403160121	14040421	80		
1415	1403160121	14040402	76		
1416	1403160121	14040811	优秀		
1417	1403160122	14010271	良好		
1418	1403160122	14040421	88		
1419	1403160122	14040402	70		
1420	1403160122	14040811	良好		
1421	1403160123	14010271	良好		
1422	1403160123	14040421	81		
1423	1403160123	14040402	84		
1424	1403160123	14040811	良好		
1425	1403160124	14010271	及格		
1426	1403160124	14040421	85		
1427	1403160124	14040402	94		
1428	1403160124	14040811	良好		
1429	1403160125	14010271	良好		
1430	1403160125	14040421	84		
1431	1403160125	14040402	81		
1432	1403160125	14040811	优秀		
1433	1403160126	14010271	中等		
1434	1403160126	14040421	76		
1435	1403160126	14040402	94		
1436	1403160126	14040811	优秀		
1437	1403160127	14010271	优秀		
1438	1403160127	14040421	81		
1439	1403160127	14040402	76		
1440	1403160127	14040811	优秀		
1441	1403160128	14010271	良好		
1442	1403160128	14040421	75		
1443	1403160128	14040402	88		
1444	1403160128	14040811	优秀		
1445	1403160129	14010271	优秀		
1446	1403160129	14040421	76		
1447	1403160129	14040402	77		
1448	1403160129	14040811	优秀		
1449	1403160130	14010271	优秀		
1450	1403160130	14040421	93		
1451	1403160130	14040402	70		
1452	1403160130	14040811	优秀		
1453	1403160131	14010271	优秀		
1454	1403160131	14040421	81		
1455	1403160131	14040402	74		
1456	1403160131	14040811	优秀		
1457	1403160132	14010271	优秀		
1458	1403160132	14040421	81		
1459	1403160132	14040402	91		
1460	1403160132	14040811	优秀		
1461	1403160133	14010271	良好		
1462	1403160133	14040421	71		
1463	1403160133	14040402	91		
1464	1403160133	14040811	优秀		
1465	1804160328	14010271	良好		
1466	1804160328	14040421	80		
1467	1804160328	14040402	86		
1468	1804160328	14040811	良好		
1469	1403160201	14010271	良好		
1470	1403160201	14040421	76		
1471	1403160201	14040402	88		
1472	1403160201	14040811	优秀		
1473	1403160202	14010271	中等		
1474	1403160202	14040421	87		
1475	1403160202	14040402	87		
1476	1403160202	14040811	良好		
1477	1403160203	14010271	中等		
1478	1403160203	14040421	81		
1479	1403160203	14040402	86		
1480	1403160203	14040811	良好		
1481	1403160204	14010271	良好		
1482	1403160204	14040421	79		
1483	1403160204	14040402	70		
1484	1403160204	14040811	良好		
1485	1403160205	14010271	良好		
1486	1403160205	14040421	75		
1487	1403160205	14040402	78		
1488	1403160205	14040811	优秀		
1489	1403160206	14010271	中等		
1490	1403160206	14040421	94		
1491	1403160206	14040402	91		
1492	1403160206	14040811	及格		
1493	1403160207	14010271	及格		
1494	1403160207	14040421	84		
1495	1403160207	14040402	84		
1496	1403160207	14040811	优秀		
1497	1403160208	14010271	良好		
1498	1403160208	14040421	83		
1499	1403160208	14040402	94		
1500	1403160208	14040811	良好		
1501	1403160209	14010271	良好		
1502	1403160209	14040421	76		
1503	1403160209	14040402	78		
1504	1403160209	14040811	中等		
1505	1403160210	14010271	良好		
1506	1403160210	14040421	77		
1507	1403160210	14040402	83		
1508	1403160210	14040811	优秀		
1509	1403160211	14010271	良好		
1510	1403160211	14040421	84		
1511	1403160211	14040402	87		
1512	1403160211	14040811	良好		
1513	1403160212	14010271	良好		
1514	1403160212	14040421	77		
1515	1403160212	14040402	75		
1516	1403160212	14040811	良好		
1517	1403160213	14010271	良好		
1518	1403160213	14040421	81		
1519	1403160213	14040402	91		
1520	1403160213	14040811	良好		
1521	1403160214	14010271	及格		
1522	1403160214	14040421	90		
1523	1403160214	14040402	78		
1524	1403160214	14040811	优秀		
1525	1403160215	14010271	良好		
1526	1403160215	14040421	91		
1527	1403160215	14040402	88		
1528	1403160215	14040811	优秀		
1529	1403160216	14010271	良好		
1530	1403160216	14040421	87		
1531	1403160216	14040402	87		
1532	1403160216	14040811	优秀		
1533	1403160217	14010271	及格		
1534	1403160217	14040421	84		
1535	1403160217	14040402	76		
1536	1403160217	14040811	优秀		
1537	1403160218	14010271	良好		
1538	1403160218	14040421	93		
1539	1403160218	14040402	79		
1540	1403160218	14040811	优秀		
1541	1403160219	14010271	中等		
1542	1403160219	14040421	87		
1543	1403160219	14040402	73		
1544	1403160219	14040811	优秀		
1545	1403160221	14010271	优秀		
1546	1403160221	14040421	94		
1547	1403160221	14040402	89		
1548	1403160221	14040811	优秀		
1549	1403160222	14010271	良好		
1550	1403160222	14040421	88		
1551	1403160222	14040402	82		
1552	1403160222	14040811	优秀		
1553	1403160223	14010271	优秀		
1554	1403160223	14040421	79		
1555	1403160223	14040402	80		
1556	1403160223	14040811	优秀		
1557	1403160224	14010271	优秀		
1558	1403160224	14040421	82		
1559	1403160224	14040402	79		
1560	1403160224	14040811	良好		
1561	1403160225	14010271	优秀		
1562	1403160225	14040421	74		
1563	1403160225	14040402	72		
1564	1403160225	14040811	优秀		
1565	1403160226	14010271	优秀		
1566	1403160226	14040421	86		
1567	1403160226	14040402	73		
1568	1403160226	14040811	良好		
1569	1403160227	14010271	良好		
1570	1403160227	14040421	77		
1571	1403160227	14040402	71		
1572	1403160227	14040811	良好		
1573	1403160228	14010271	良好		
1574	1403160228	14040421	83		
1575	1403160228	14040402	81		
1576	1403160228	14040811	良好		
1577	1403160229	14010271	良好		
1578	1403160229	14040421	86		
1579	1403160229	14040402	94		
1580	1403160229	14040811	优秀		
1581	1403160231	14010271	良好		
1582	1403160231	14040421	86		
1583	1403160231	14040402	74		
1584	1403160231	14040811	良好		
1585	1403160232	14010271	良好		
1586	1403160232	14040421	81		
1587	1403160232	14040402	91		
1588	1403160232	14040811	良好		
1589	1211160111	14010271	及格		
1590	1211160111	14040421	90		
1591	1211160111	14040402	78		
1592	1211160111	14040811	优秀		
1593	1403160233	14010271	良好		
1594	1403160233	14040421	91		
1595	1403160233	14040402	88		
1596	1403160233	14040811	优秀		
1597	1403150230	12060051	60		
1598	1403150230	12060051	60		
1599	1403150230	14020111	60		
1600	1403150224	12060051	58		
1601	1403150224	14010402	45		
